user,system,children_user,children_system,iowait,time,brand_raw,vendor_id_raw,arch,count,l2_cache_size,l3_cache_size,hz_actual_friendly,hz_advertised_friendly,l2_cache_line_size,l2_cache_associativity,benchmark
17.13,0.76,0.0,0.0,0.0,17.898749113082886,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,KNP
17.65,0.8,0.0,0.0,0.0,18.47525143623352,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,KNP
0.0,0.0,0.0,0.0,0.0,1.6689300537109375e-06,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
0.99,0.0,0.0,0.0,0.0,1.0012476444244385,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.02,0.0,0.0,0.0,0.0,1.0342278480529785,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.06,0.0,0.0,0.0,0.0,1.0690507888793945,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.09,0.0,0.0,0.0,0.0,1.1052000522613525,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.13,0.0,0.0,0.0,0.0,1.1425683498382568,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.17,0.0,0.0,0.0,0.0,1.1811745166778564,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.21,0.0,0.0,0.0,0.0,1.221099853515625,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.25,0.0,0.0,0.0,0.0,1.262380599975586,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.29,0.0,0.0,0.0,0.0,1.3050460815429688,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.34,0.0,0.0,0.0,0.0,1.3491601943969727,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.38,0.0,0.0,0.0,0.0,1.394761562347412,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.43,0.0,0.0,0.0,0.0,1.4419360160827637,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.48,0.0,0.0,0.0,0.0,1.4906468391418457,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.53,0.0,0.0,0.0,0.0,1.5410850048065186,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.58,0.0,0.0,0.0,0.0,1.5931310653686523,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.63,0.0,0.0,0.0,0.0,1.646984577178955,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.69,0.0,0.0,0.0,0.0,1.7026772499084473,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.75,0.0,0.0,0.0,0.0,1.7603082656860352,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.81,0.0,0.0,0.0,0.0,1.8197250366210938,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.87,0.0,0.0,0.0,0.0,1.8812716007232666,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
1.93,0.0,0.0,0.0,0.0,1.944845199584961,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
2.0,0.0,0.0,0.0,0.0,2.0105819702148438,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
2.07,0.0,0.0,0.0,0.0,2.0785510540008545,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
2.14,0.0,0.0,0.0,0.0,2.1488165855407715,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,GenuineIntel,X86_64,28,7340032,36700160,1.2000 GHz,2.4000 GHz,256,6,TSP
